name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Paeniclostridium	1849828	G	280	0.00001	242	0.00001	113	0.00000	151	0.00000	328	0.00001	140	0.00000
Peptoclostridium	1481960	G	179	0.00000	279	0.00001	141	0.00000	205	0.00001	135	0.00000	84	0.00000
Acetoanaerobium	186831	G	248	0.00000	85	0.00000	168	0.00000	71	0.00000	295	0.00001	138	0.00000
Eubacterium	1730	G	2065	0.00004	2277	0.00006	1116	0.00002	1515	0.00004	1805	0.00004	1779	0.00005
Acetobacterium	33951	G	250	0.00000	259	0.00001	168	0.00000	182	0.00000	236	0.00000	194	0.00001
Desulfitobacterium	36853	G	616	0.00001	651	0.00002	169	0.00000	431	0.00001	507	0.00001	460	0.00001
Desulfosporosinus	79206	G	386	0.00001	579	0.00002	166	0.00000	265	0.00001	361	0.00001	281	0.00001
Desulfotomaculum	1562	G	270	0.00000	369	0.00001	190	0.00000	227	0.00001	268	0.00001	181	0.00000
Desulfofarcimen	2282742	G	143	0.00000	77	0.00000	83	0.00000	125	0.00000	154	0.00000	103	0.00000
Dehalobacter	56112	G	133	0.00000	139	0.00000	76	0.00000	125	0.00000	81	0.00000	84	0.00000
Desulfallas	2282740	G	133	0.00000	195	0.00001	37	0.00000	88	0.00000	105	0.00000	116	0.00000
Thermincola	278993	G	114	0.00000	157	0.00000	25	0.00000	138	0.00000	92	0.00000	130	0.00000
Syntrophobotulus	51196	G	109	0.00000	81	0.00000	87	0.00000	88	0.00000	100	0.00000	83	0.00000
Candidatus Desulforudis	471826	G	69	0.00000	75	0.00000	100	0.00000	62	0.00000	1148	0.00002	76	0.00000
Dehalobacterium	51514	G	41	0.00000	63	0.00000	29	0.00000	64	0.00000	71	0.00000	68	0.00000
Hungateiclostridium	2304692	G	679	0.00001	520	0.00001	277	0.00001	527	0.00001	612	0.00001	452	0.00001
Fastidiosipila	236752	G	448	0.00001	208	0.00001	110	0.00000	271	0.00001	463	0.00001	266	0.00001
Mageeibacillus	1637257	G	458	0.00001	455	0.00001	449	0.00001	337	0.00001	474	0.00001	357	0.00001
Pseudoclostridium	2304693	G	278	0.00001	229	0.00001	526	0.00001	145	0.00000	215	0.00000	208	0.00001
Thermoclostridium	2304691	G	146	0.00000	1216	0.00003	0	0.00000	794	0.00002	167	0.00000	147	0.00000
Ruminiclostridium	1508657	G	1440	0.00003	176	0.00000	75	0.00000	123	0.00000	101	0.00000	1221	0.00003
Intestinimonas	1392389	G	336	0.00001	506	0.00001	407	0.00001	215	0.00001	295	0.00001	303	0.00001
Monoglobus	2039302	G	124	0.00000	111	0.00000	109	0.00000	102	0.00000	144	0.00000	79	0.00000
Christensenella	990721	G	671	0.00001	1065	0.00003	401	0.00001	442	0.00001	622	0.00001	553	0.00001
Oscillibacter	459786	G	337	0.00001	345	0.00001	2842	0.00005	219	0.00001	203	0.00000	221	0.00001
Dysosmobacter	2591381	G	189	0.00000	415	0.00001	1132	0.00002	146	0.00000	194	0.00000	297	0.00001
Symbiobacterium	2733	G	202	0.00000	283	0.00001	198	0.00000	95	0.00000	157	0.00000	191	0.00001
Heliobacterium	2697	G	251	0.00000	503	0.00001	92	0.00000	189	0.00000	204	0.00000	271	0.00001
Syntrophomonas	862	G	85	0.00000	99	0.00000	81	0.00000	61	0.00000	99	0.00000	36	0.00000
Syntrophothermus	129001	G	15	0.00000	18	0.00000	10	0.00000	11	0.00000	24	0.00000	15	0.00000
Thermoanaerobacter	1754	G	387	0.00001	187	0.00001	192	0.00000	212	0.00001	302	0.00001	226	0.00001
Tepidanaerobacter	499228	G	222	0.00000	332	0.00001	22	0.00000	132	0.00000	215	0.00000	124	0.00000
Carboxydothermus	129957	G	186	0.00000	126	0.00000	49	0.00000	98	0.00000	116	0.00000	115	0.00000
Moorella	44260	G	93	0.00000	128	0.00000	61	0.00000	61	0.00000	145	0.00000	92	0.00000
Ammonifex	42837	G	87	0.00000	89	0.00000	54	0.00000	63	0.00000	56	0.00000	71	0.00000
Thermacetogenium	140458	G	173	0.00000	213	0.00001	60	0.00000	88	0.00000	149	0.00000	116	0.00000
Thermanaeromonas	202949	G	114	0.00000	103	0.00000	59	0.00000	61	0.00000	107	0.00000	61	0.00000
Caldanaerobacter	249529	G	103	0.00000	33	0.00000	30	0.00000	120	0.00000	95	0.00000	57	0.00000
Caldicellulosiruptor	44000	G	418	0.00001	340	0.00001	228	0.00000	366	0.00001	444	0.00001	254	0.00001
Thermoanaerobacterium	28895	G	397	0.00001	367	0.00001	262	0.00000	397	0.00001	460	0.00001	325	0.00001
Thermosediminibacter	291988	G	166	0.00000	174	0.00000	23	0.00000	41	0.00000	50	0.00000	141	0.00000
Thermodesulfobium	227388	G	74	0.00000	44	0.00000	11	0.00000	60	0.00000	136	0.00000	64	0.00000
Mahella	252965	G	51	0.00000	29	0.00000	21	0.00000	50	0.00000	42	0.00000	41	0.00000
Halanaerobium	2330	G	198	0.00000	154	0.00000	104	0.00000	119	0.00000	186	0.00000	126	0.00000
Halocella	46466	G	83	0.00000	118	0.00000	37	0.00000	65	0.00000	108	0.00000	42	0.00000
Halothermothrix	32636	G	74	0.00000	45	0.00000	12	0.00000	57	0.00000	73	0.00000	52	0.00000
Acetohalobium	28186	G	87	0.00000	80	0.00000	45	0.00000	67	0.00000	107	0.00000	56	0.00000
Halobacteroides	42417	G	52	0.00000	24	0.00000	15	0.00000	25	0.00000	76	0.00000	34	0.00000
Anoxybacter	1769008	G	57	0.00000	79	0.00000	30	0.00000	42	0.00000	73	0.00000	65	0.00000
Natranaerobius	375928	G	50	0.00000	29	0.00000	10	0.00000	129	0.00000	98	0.00000	61	0.00000
Parvimonas	543311	G	6556	0.00012	6393	0.00017	3339	0.00006	20056	0.00052	13663	0.00029	4910	0.00013
Finegoldia	150022	G	1380	0.00002	624	0.00002	211	0.00000	481	0.00001	864	0.00002	1036	0.00003
Anaerococcus	165779	G	708	0.00001	358	0.00001	101	0.00000	387	0.00001	590	0.00001	463	0.00001
Peptoniphilus	162289	G	333	0.00001	261	0.00001	153	0.00000	235	0.00001	338	0.00001	255	0.00001
Murdochiella	1161127	G	331	0.00001	462	0.00001	133	0.00000	291	0.00001	388	0.00001	268	0.00001
Soehngenia	253255	G	350	0.00001	187	0.00001	131	0.00000	183	0.00000	369	0.00001	182	0.00000
Gottschalkia	1505664	G	239	0.00000	218	0.00001	74	0.00000	154	0.00000	277	0.00001	134	0.00000
Sporanaerobacter	165812	G	206	0.00000	97	0.00000	68	0.00000	113	0.00000	155	0.00000	97	0.00000
Ezakiella	1582879	G	166	0.00000	472	0.00001	158	0.00000	132	0.00000	143	0.00000	103	0.00000
Erysipelothrix	1647	G	878	0.00002	154	0.00000	469	0.00001	791	0.00002	790	0.00002	674	0.00002
Faecalitalea	1573534	G	158	0.00000	130	0.00000	331	0.00001	141	0.00000	133	0.00000	143	0.00000
Faecalibaculum	1729679	G	138	0.00000	139	0.00000	67	0.00000	107	0.00000	85	0.00000	132	0.00000
Turicibacter	191303	G	85	0.00000	52	0.00000	176	0.00000	99	0.00000	87	0.00000	56	0.00000
Limnochorda	1676651	G	354	0.00001	333	0.00001	223	0.00000	255	0.00001	315	0.00001	288	0.00001
Ndongobacter	1930845	G	290	0.00001	327	0.00001	3705	0.00007	443	0.00001	352	0.00001	242	0.00001
Nostoc	1177	G	1331	0.00002	678	0.00002	477	0.00001	861	0.00002	1343	0.00003	761	0.00002
Anabaena	1163	G	217	0.00000	73	0.00000	27	0.00000	116	0.00000	248	0.00001	111	0.00000
Trichormus	264688	G	231	0.00000	48	0.00000	128	0.00000	47	0.00000	321	0.00001	116	0.00000
Cylindrospermum	56106	G	78	0.00000	29	0.00000	0	0.00000	23	0.00000	80	0.00000	29	0.00000
Calothrix	1186	G	526	0.00001	311	0.00001	184	0.00000	422	0.00001	603	0.00001	315	0.00001
Rivularia	373984	G	97	0.00000	15	0.00000	14	0.00000	38	0.00000	124	0.00000	46	0.00000
Microchaete	188910	G	37	0.00000	46	0.00000	0	0.00000	0	0.00000	76	0.00000	0	0.00000
Fischerella	1190	G	510	0.00001	199	0.00001	131	0.00000	180	0.00000	662	0.00001	189	0.00000
Sphaerospermopsis	752201	G	97	0.00000	39	0.00000	57	0.00000	38	0.00000	115	0.00000	85	0.00000
Nodularia	159191	G	84	0.00000	43	0.00000	21	0.00000	41	0.00000	99	0.00000	81	0.00000
Raphidiopsis	244599	G	54	0.00000	13	0.00000	0	0.00000	24	0.00000	30	0.00000	18	0.00000
Dolichospermum	748770	G	74	0.00000	26	0.00000	34	0.00000	64	0.00000	75	0.00000	40	0.00000
Anabaenopsis	110103	G	39	0.00000	43	0.00000	24	0.00000	44	0.00000	60	0.00000	41	0.00000
Scytonema	1203	G	196	0.00000	195	0.00001	35	0.00000	100	0.00000	310	0.00001	139	0.00000
Synechococcus	1129	G	1674	0.00003	1474	0.00004	1106	0.00002	933	0.00002	1429	0.00003	1258	0.00003
Cyanobium	167375	G	329	0.00001	265	0.00001	416	0.00001	133	0.00000	206	0.00000	242	0.00001
Thermosynechococcus	146785	G	38	0.00000	67	0.00000	41	0.00000	35	0.00000	43	0.00000	46	0.00000
Dactylococcopsis	13034	G	44	0.00000	0	0.00000	0	0.00000	19	0.00000	59	0.00000	0	0.00000
Leptolyngbya	47251	G	258	0.00000	278	0.00001	64	0.00000	189	0.00000	181	0.00000	199	0.00001
Prochlorococcus	1218	G	201	0.00000	141	0.00000	88	0.00000	251	0.00001	214	0.00000	124	0.00000
Chamaesiphon	217161	G	100	0.00000	69	0.00000	85	0.00000	64	0.00000	53	0.00000	63	0.00000
Synechocystis	1142	G	69	0.00000	48	0.00000	69	0.00000	59	0.00000	73	0.00000	47	0.00000
Pseudanabaena	1152	G	60	0.00000	72	0.00000	46	0.00000	57	0.00000	75	0.00000	38	0.00000
Halomicronema	170610	G	52	0.00000	57	0.00000	34	0.00000	26	0.00000	30	0.00000	42	0.00000
Acaryochloris	155977	G	19	0.00000	24	0.00000	17	0.00000	12	0.00000	12	0.00000	18	0.00000
Planktothrix	54304	G	215	0.00000	72	0.00000	66	0.00000	91	0.00000	94	0.00000	126	0.00000
Arthrospira	35823	G	171	0.00000	96	0.00000	45	0.00000	0	0.00000	0	0.00000	0	0.00000
Microcoleus	44471	G	75	0.00000	73	0.00000	32	0.00000	39	0.00000	30	0.00000	69	0.00000
Trichodesmium	1205	G	25	0.00000	16	0.00000	13	0.00000	31	0.00000	48	0.00000	0	0.00000
Oscillatoria	1158	G	189	0.00000	101	0.00000	33	0.00000	66	0.00000	152	0.00000	103	0.00000
Moorea	1155738	G	80	0.00000	37	0.00000	104	0.00000	156	0.00000	237	0.00001	45	0.00000
Cyanothece	43988	G	197	0.00000	164	0.00000	163	0.00000	224	0.00001	264	0.00001	203	0.00001
Geitlerinema	63132	G	259	0.00000	152	0.00000	132	0.00000	122	0.00000	99	0.00000	164	0.00000
Crinalium	241421	G	25	0.00000	14	0.00000	0	0.00000	28	0.00000	43	0.00000	28	0.00000
Geminocystis	669357	G	256	0.00000	315	0.00001	137	0.00000	197	0.00001	299	0.00001	173	0.00000
Gloeocapsa	102231	G	72	0.00000	97	0.00000	22	0.00000	54	0.00000	54	0.00000	48	0.00000
Chondrocystis	268175	G	34	0.00000	20	0.00000	21	0.00000	38	0.00000	44	0.00000	26	0.00000
Candidatus Atelocyanobacterium	1453359	G	58	0.00000	15	0.00000	0	0.00000	16	0.00000	25	0.00000	34	0.00000
Halothece	76023	G	59	0.00000	22	0.00000	49	0.00000	41	0.00000	99	0.00000	37	0.00000
Microcystis	1125	G	83	0.00000	83	0.00000	26	0.00000	38	0.00000	81	0.00000	42	0.00000
Cyanobacterium	102234	G	62	0.00000	53	0.00000	35	0.00000	21	0.00000	69	0.00000	39	0.00000
Gloeobacter	33071	G	328	0.00001	224	0.00001	297	0.00001	150	0.00000	226	0.00000	215	0.00001
Stanieria	102115	G	176	0.00000	137	0.00000	44	0.00000	99	0.00000	105	0.00000	88	0.00000
Pleurocapsa	44474	G	39	0.00000	40	0.00000	11	0.00000	24	0.00000	24	0.00000	24	0.00000
Chroococcidiopsis	54298	G	180	0.00000	150	0.00000	30	0.00000	137	0.00000	120	0.00000	114	0.00000
Gloeomargarita	1188227	G	38	0.00000	13	0.00000	33	0.00000	26	0.00000	73	0.00000	38	0.00000
Deinococcus	1298	G	2886	0.00005	2839	0.00008	2361	0.00004	1508	0.00004	2290	0.00005	2355	0.00006
Truepera	332248	G	179	0.00000	253	0.00001	85	0.00000	124	0.00000	222	0.00000	170	0.00000
Thermus	270	G	524	0.00001	489	0.00001	761	0.00001	249	0.00001	388	0.00001	365	0.00001
Meiothermus	65551	G	211	0.00000	169	0.00000	254	0.00000	114	0.00000	127	0.00000	162	0.00000
Oceanithermus	208447	G	195	0.00000	161	0.00000	107	0.00000	124	0.00000	134	0.00000	165	0.00000
Marinithermus	186191	G	94	0.00000	93	0.00000	84	0.00000	58	0.00000	113	0.00000	84	0.00000
Mycoplasma	2093	G	1778	0.00003	1069	0.00003	568	0.00001	1232	0.00003	1864	0.00004	1211	0.00003
Candidatus Hepatoplasma	295595	G	65	0.00000	60	0.00000	0	0.00000	44	0.00000	78	0.00000	51	0.00000
Ureaplasma	2129	G	22	0.00000	0	0.00000	21	0.00000	19	0.00000	17	0.00000	0	0.00000
Spiroplasma	2132	G	733	0.00001	397	0.00001	383	0.00001	541	0.00001	668	0.00001	493	0.00001
Entomoplasma	46238	G	305	0.00001	158	0.00000	141	0.00000	200	0.00001	296	0.00001	255	0.00001
Mesoplasma	46239	G	200	0.00000	101	0.00000	121	0.00000	89	0.00000	188	0.00000	101	0.00000
Acholeplasma	2147	G	488	0.00001	230	0.00001	184	0.00000	294	0.00001	444	0.00001	280	0.00001
Candidatus Phytoplasma	33926	G	269	0.00000	160	0.00000	74	0.00000	205	0.00001	286	0.00001	157	0.00000
Candidatus Izimaplasma	1912503	G	45	0.00000	13	0.00000	22	0.00000	32	0.00000	26	0.00000	28	0.00000
Roseiflexus	120961	G	211	0.00000	238	0.00001	165	0.00000	126	0.00000	160	0.00000	179	0.00000
Chloroflexus	1107	G	132	0.00000	258	0.00001	98	0.00000	91	0.00000	120	0.00000	212	0.00001
Dehalococcoides	61434	G	328	0.00001	383	0.00001	123	0.00000	393	0.00001	365	0.00001	333	0.00001
Dehalogenimonas	670486	G	197	0.00000	36	0.00000	156	0.00000	38	0.00000	287	0.00001	38	0.00000
Pelolinea	1649478	G	61	0.00000	46	0.00000	59	0.00000	42	0.00000	62	0.00000	78	0.00000
Anaerolinea	233189	G	45	0.00000	50	0.00000	29	0.00000	20	0.00000	49	0.00000	17	0.00000
Brevefilum	2019482	G	26	0.00000	26	0.00000	14	0.00000	0	0.00000	39	0.00000	16	0.00000
Sphaerobacter	2056	G	122	0.00000	158	0.00000	125	0.00000	121	0.00000	142	0.00000	125	0.00000
Thermomicrobium	499	G	81	0.00000	80	0.00000	76	0.00000	70	0.00000	68	0.00000	189	0.00000
Candidatus Promineofilum	1988031	G	330	0.00001	260	0.00001	173	0.00000	188	0.00000	229	0.00000	113	0.00000
Caldilinea	233191	G	131	0.00000	108	0.00000	200	0.00000	154	0.00000	123	0.00000	86	0.00000
Chthonomonas	1077265	G	186	0.00000	123	0.00000	42	0.00000	123	0.00000	75	0.00000	123	0.00000
Fimbriimonas	1005038	G	132	0.00000	127	0.00000	66	0.00000	64	0.00000	142	0.00000	93	0.00000
Thermobaculum	262406	G	50	0.00000	42	0.00000	83	0.00000	35	0.00000	43	0.00000	38	0.00000
Capnocytophaga	1016	G	5233165	0.09459	842076	0.02256	893165	0.01681	1549175	0.04045	2593535	0.05495	2469110	0.06515
Chryseobacterium	59732	G	22339	0.00040	5606	0.00015	24209	0.00046	11050	0.00029	17540	0.00037	10269	0.00027
Flavobacterium	237	G	7965	0.00014	2765	0.00007	3460	0.00007	4844	0.00013	8499	0.00018	3964	0.00010
Elizabethkingia	308865	G	3278	0.00006	796	0.00002	3947	0.00007	1804	0.00005	2813	0.00006	1641	0.00004
Riemerella	34084	G	2952	0.00005	528	0.00001	3732	0.00007	1269	0.00003	2277	0.00005	1214	0.00003
Maribacter	252356	G	2178	0.00004	677	0.00002	528	0.00001	1262	0.00003	2467	0.00005	1014	0.00003
Gramella	292691	G	1926	0.00003	759	0.00002	658	0.00001	1215	0.00003	3391	0.00007	1046	0.00003
Nonlabens	363408	G	3256	0.00006	632	0.00002	425	0.00001	1304	0.00003	2200	0.00005	1052	0.00003
Polaribacter	52959	G	1380	0.00002	454	0.00001	756	0.00001	930	0.00002	1432	0.00003	653	0.00002
Ornithobacterium	28250	G	1404	0.00003	1143	0.00003	678	0.00001	1627	0.00004	1360	0.00003	1621	0.00004
Tenacibaculum	104267	G	1371	0.00002	490	0.00001	591	0.00001	822	0.00002	1856	0.00004	677	0.00002
Muricauda	111500	G	1350	0.00002	395	0.00001	234	0.00000	598	0.00002	1221	0.00003	658	0.00002
Dokdonia	326319	G	1301	0.00002	372	0.00001	328	0.00001	710	0.00002	1428	0.00003	558	0.00001
Myroides	76831	G	1054	0.00002	280	0.00001	486	0.00001	510	0.00001	1194	0.00003	486	0.00001
Winogradskyella	286104	G	1036	0.00002	358	0.00001	342	0.00001	737	0.00002	1260	0.00003	572	0.00002
Cloacibacterium	501783	G	1059	0.00002	182	0.00000	2216	0.00004	386	0.00001	738	0.00002	397	0.00001
Aquimarina	290174	G	991	0.00002	222	0.00001	274	0.00001	651	0.00002	1201	0.00003	466	0.00001
Formosa	225842	G	930	0.00002	356	0.00001	428	0.00001	592	0.00002	1289	0.00003	472	0.00001
Cellulophaga	104264	G	753	0.00001	209	0.00001	372	0.00001	398	0.00001	847	0.00002	355	0.00001
Salegentibacter	143222	G	710	0.00001	292	0.00001	215	0.00000	427	0.00001	553	0.00001	353	0.00001
Gilvibacter	379070	G	696	0.00001	239	0.00001	174	0.00000	389	0.00001	604	0.00001	395	0.00001
Zobellia	112040	G	638	0.00001	249	0.00001	106	0.00000	372	0.00001	630	0.00001	416	0.00001
Aequorivita	153265	G	507	0.00001	199	0.00001	201	0.00000	385	0.00001	678	0.00001	291	0.00001
Weeksella	1013	G	510	0.00001	208	0.00001	272	0.00001	282	0.00001	498	0.00001	273	0.00001
Arenibacter	178469	G	474	0.00001	180	0.00000	150	0.00000	292	0.00001	604	0.00001	231	0.00001
Euzebyella	1287916	G	484	0.00001	94	0.00000	76	0.00000	249	0.00001	482	0.00001	219	0.00001
Lutibacter	358023	G	469	0.00001	170	0.00000	176	0.00000	244	0.00001	474	0.00001	223	0.00001
Lacinutrix	291183	G	397	0.00001	81	0.00000	206	0.00000	187	0.00000	481	0.00001	130	0.00000
Sediminicola	389486	G	388	0.00001	134	0.00000	110	0.00000	158	0.00000	465	0.00001	169	0.00000
Aureitalea	1176327	G	382	0.00001	154	0.00000	73	0.00000	232	0.00001	463	0.00001	215	0.00001
Apibacter	1778601	G	355	0.00001	80	0.00000	331	0.00001	138	0.00000	298	0.00001	135	0.00000
Wenyingzhuangia	1518147	G	358	0.00001	71	0.00000	142	0.00000	235	0.00001	435	0.00001	195	0.00001
Siansivirga	1204360	G	355	0.00001	94	0.00000	172	0.00000	162	0.00000	261	0.00001	158	0.00000
Antarcticibacterium	2058174	G	349	0.00001	104	0.00000	125	0.00000	204	0.00001	377	0.00001	173	0.00000
Kordia	221065	G	313	0.00001	160	0.00000	87	0.00000	159	0.00000	378	0.00001	140	0.00000
Muriicola	762641	G	309	0.00001	81	0.00000	100	0.00000	155	0.00000	358	0.00001	106	0.00000
Flavivirga	1209327	G	305	0.00001	90	0.00000	80	0.00000	289	0.00001	355	0.00001	164	0.00000
Flagellimonas	444459	G	304	0.00001	89	0.00000	60	0.00000	289	0.00001	451	0.00001	161	0.00000
Robiginitalea	252306	G	282	0.00001	137	0.00000	82	0.00000	249	0.00001	388	0.00001	177	0.00000
Tamlana	393005	G	281	0.00001	129	0.00000	68	0.00000	180	0.00000	348	0.00001	139	0.00000
Zunongwangia	417127	G	301	0.00001	74	0.00000	117	0.00000	176	0.00000	428	0.00001	123	0.00000
Olleya	336276	G	306	0.00001	137	0.00000	126	0.00000	218	0.00001	384	0.00001	176	0.00000
Mariniflexile	527198	G	250	0.00000	55	0.00000	111	0.00000	217	0.00001	264	0.00001	123	0.00000
Psychroflexus	83612	G	242	0.00000	74	0.00000	56	0.00000	149	0.00000	306	0.00001	107	0.00000
Croceibacter	216431	G	237	0.00000	71	0.00000	66	0.00000	221	0.00001	382	0.00001	95	0.00000
Algibacter	261827	G	235	0.00000	97	0.00000	99	0.00000	155	0.00000	276	0.00001	146	0.00000
Gillisia	244698	G	179	0.00000	75	0.00000	107	0.00000	215	0.00001	212	0.00000	119	0.00000
Seonamhaeicola	1649495	G	168	0.00000	75	0.00000	95	0.00000	98	0.00000	247	0.00001	91	0.00000
Psychroserpens	49277	G	83	0.00000	21	0.00000	102	0.00000	81	0.00000	138	0.00000	53	0.00000
Blattabacterium	34098	G	455	0.00001	213	0.00001	210	0.00000	259	0.00001	412	0.00001	198	0.00001
Owenweeksia	267986	G	306	0.00001	168	0.00000	77	0.00000	248	0.00001	345	0.00001	181	0.00000
Candidatus Sulcia	336809	G	158	0.00000	76	0.00000	55	0.00000	61	0.00000	98	0.00000	118	0.00000
Candidatus Walczuchella	1940138	G	68	0.00000	23	0.00000	45	0.00000	35	0.00000	98	0.00000	54	0.00000
Fluviicola	332102	G	189	0.00000	45	0.00000	30	0.00000	172	0.00000	153	0.00000	108	0.00000
Ichthyobacterium	1755829	G	103	0.00000	29	0.00000	112	0.00000	72	0.00000	122	0.00000	45	0.00000
Prevotella	838	G	1393084	0.02518	1002800	0.02686	43672	0.00082	2899670	0.07571	1791417	0.03795	1821275	0.04805
Paraprevotella	577309	G	4433	0.00008	2985	0.00008	271	0.00001	3316	0.00009	2353	0.00005	3062	0.00008
Tannerella	195950	G	854989	0.01545	2671901	0.07157	76828	0.00145	268368	0.00701	1181794	0.02504	567172	0.01496
Parabacteroides	375288	G	3861	0.00007	1964	0.00005	360	0.00001	2505	0.00007	2476	0.00005	3134	0.00008
Bacteroides	816	G	45540	0.00082	31345	0.00084	4091	0.00008	47267	0.00123	38937	0.00082	40271	0.00106
Porphyromonas	836	G	41629	0.00075	26353	0.00071	157495	0.00296	26442	0.00069	34657	0.00073	24811	0.00065
Petrimonas	307628	G	1284	0.00002	760	0.00002	167	0.00000	744	0.00002	930	0.00002	810	0.00002
Fermentimonas	1784836	G	604	0.00001	262	0.00001	103	0.00000	320	0.00001	453	0.00001	419	0.00001
Muribaculum	1918540	G	6864	0.00012	4254	0.00011	622	0.00001	4331	0.00011	4059	0.00009	4744	0.00013
Duncaniella	2518495	G	1881	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Alistipes	239759	G	5889	0.00011	4299	0.00012	783	0.00001	3264	0.00009	4709	0.00010	4549	0.00012
Mucinivorans	1611681	G	490	0.00001	337	0.00001	163	0.00000	288	0.00001	367	0.00001	351	0.00001
Barnesiella	397864	G	4338	0.00008	2982	0.00008	407	0.00001	2110	0.00006	2634	0.00006	2771	0.00007
Odoribacter	283168	G	1472	0.00003	1139	0.00003	185	0.00000	1081	0.00003	1536	0.00003	965	0.00003
Butyricimonas	574697	G	671	0.00001	405	0.00001	82	0.00000	622	0.00002	577	0.00001	460	0.00001
Proteiniphilum	294702	G	1047	0.00002	651	0.00002	164	0.00000	668	0.00002	789	0.00002	655	0.00002
Paludibacter	346096	G	910	0.00002	541	0.00001	349	0.00001	751	0.00002	932	0.00002	527	0.00001
Candidatus Azobacteroides	511434	G	557	0.00001	396	0.00001	121	0.00000	194	0.00001	217	0.00000	342	0.00001
Draconibacterium	1471399	G	905	0.00002	729	0.00002	118	0.00000	899	0.00002	527	0.00001	522	0.00001
Alkalitalea	1193324	G	787	0.00001	274	0.00001	191	0.00000	355	0.00001	660	0.00001	635	0.00002
Salinivirga	1970191	G	207	0.00000	186	0.00000	32	0.00000	228	0.00001	191	0.00000	157	0.00000
Hymenobacter	89966	G	5330	0.00010	3798	0.00010	1221	0.00002	3096	0.00008	3563	0.00008	3719	0.00010
Pontibacter	323449	G	1468	0.00003	779	0.00002	295	0.00001	797	0.00002	1159	0.00002	960	0.00003
Rufibacter	1379908	G	995	0.00002	654	0.00002	152	0.00000	615	0.00002	784	0.00002	633	0.00002
Spirosoma	107	G	1985	0.00004	1370	0.00004	432	0.00001	1136	0.00003	1431	0.00003	1443	0.00004
Fibrella	861914	G	791	0.00001	516	0.00001	127	0.00000	419	0.00001	444	0.00001	532	0.00001
Runella	105	G	759	0.00001	477	0.00001	196	0.00000	454	0.00001	594	0.00001	453	0.00001
Dyadobacter	120831	G	493	0.00001	331	0.00001	88	0.00000	317	0.00001	290	0.00001	323	0.00001
Arcticibacterium	2173039	G	382	0.00001	171	0.00000	76	0.00000	258	0.00001	314	0.00001	213	0.00001
Leadbetterella	319458	G	318	0.00001	237	0.00001	70	0.00000	187	0.00000	248	0.00001	207	0.00001
Pseudarcicella	1664383	G	285	0.00001	76	0.00000	29	0.00000	244	0.00001	144	0.00000	178	0.00000
Cytophaga	978	G	176	0.00000	64	0.00000	11	0.00000	85	0.00000	174	0.00000	68	0.00000
Echinicola	390846	G	929	0.00002	530	0.00001	178	0.00000	504	0.00001	732	0.00002	517	0.00001
Cyclobacterium	68288	G	342	0.00001	105	0.00000	102	0.00000	228	0.00001	421	0.00001	191	0.00001
Algoriphagus	246875	G	334	0.00001	134	0.00000	181	0.00000	301	0.00001	436	0.00001	238	0.00001
Aquiflexum	280472	G	97	0.00000	259	0.00001	33	0.00000	66	0.00000	471	0.00001	325	0.00001
Belliella	232244	G	540	0.00001	48	0.00000	59	0.00000	75	0.00000	99	0.00000	69	0.00000
Marivirga	869806	G	279	0.00001	171	0.00000	64	0.00000	168	0.00000	294	0.00001	152	0.00000
Flammeovirga	59739	G	209	0.00000	102	0.00000	178	0.00000	622	0.00002	351	0.00001	234	0.00001
Fabibacter	446458	G	176	0.00000	66	0.00000	39	0.00000	106	0.00000	183	0.00000	94	0.00000
Chryseolinea	1433993	G	742	0.00001	441	0.00001	104	0.00000	545	0.00001	523	0.00001	491	0.00001
Candidatus Cardinium	273135	G	300	0.00001	252	0.00001	42	0.00000	152	0.00000	270	0.00001	190	0.00001
Candidatus Amoebophilus	281119	G	44	0.00000	12	0.00000	56	0.00000	25	0.00000	46	0.00000	30	0.00000
Persicobacter	59740	G	339	0.00001	122	0.00000	132	0.00000	173	0.00000	262	0.00001	197	0.00001
Bernardetia	1937972	G	120	0.00000	37	0.00000	50	0.00000	145	0.00000	179	0.00000	79	0.00000
Sphingobacterium	28453	G	2022	0.00004	1109	0.00003	605	0.00001	1756	0.00005	2091	0.00004	1288	0.00003
Mucilaginibacter	423349	G	1359	0.00002	785	0.00002	399	0.00001	840	0.00002	1244	0.00003	817	0.00002
Pedobacter	84567	G	1256	0.00002	638	0.00002	371	0.00001	973	0.00003	1256	0.00003	838	0.00002
Solitalea	929509	G	261	0.00000	154	0.00000	151	0.00000	231	0.00001	231	0.00000	169	0.00000
Pseudopedobacter	1649482	G	440	0.00001	190	0.00001	201	0.00000	285	0.00001	374	0.00001	279	0.00001
Chitinophaga	79328	G	1004	0.00002	532	0.00001	237	0.00000	551	0.00001	725	0.00002	598	0.00002
Flavisolibacter	398041	G	903	0.00002	589	0.00002	203	0.00000	485	0.00001	539	0.00001	559	0.00001
Pseudoflavitalea	1884792	G	538	0.00001	156	0.00000	345	0.00001	357	0.00001	298	0.00001	294	0.00001
